storageLink,entity,entity_type,mid,wikipedia_url,entity_mention,begin_offset,mention_sentiment_magnitude,mention_sentiment_score,mention_type,entity_salience,entity_sentiment_magnitude,entity_sentiment_score,WordNet Type Type,WordNet Type,entity_lemma,entity_lemma_lower,dbpedia_type,wikidata_type,all_dbpedia_types,all_wikidata_types,type_v1,type_v2,type_v3
elR2XL8rLtU,outcry,EVENT,none,none,outcry,424,0.4000000059604645,-0.4000000059604645,COMMON,0.013130453415215015,0.4000000059604645,-0.4000000059604645,OTHER,,outcry,outcry,OTHER,OTHER,,"VideoGame, Thing, Movie",EVENT,EVENT,EVENT
elR2XL8rLtU,people,PERSON,none,none,people,450,0.30000001192092896,0.30000001192092896,COMMON,0.012051066383719444,0.30000001192092896,0.30000001192092896,OTHER,ORGANIZATION,people,people,OTHER,OTHER,,"Thing, TVSeries",PERSON,PERSON,PERSON
elR2XL8rLtU,lot,OTHER,none,none,lot,443,0.20000000298023224,-0.20000000298023224,COMMON,0.01197125669568777,0.20000000298023224,-0.20000000298023224,OTHER,"LOCATION, ORGANIZATION, PERSON",lot,lot,OTHER,"LOCATION, PERSON",,"Thing, Place, AdministrativeArea, Person",OTHER,OTHER,OTHER
elR2XL8rLtU,nominees,PERSON,none,none,nominees,321,0.5,0.5,COMMON,0.011615941300988196,2.0999999046325684,0.30000001192092896,OTHER,PERSON,nominee,nominee,OTHER,OTHER,,Thing,PERSON,PERSON,PERSON
elR2XL8rLtU,categories,OTHER,none,none,categories,362,0.6000000238418579,0.6000000238418579,COMMON,0.01058986596763134,0.6000000238418579,0.6000000238418579,OTHER,ORGANIZATION,category,category,OTHER,OTHER,,"Thing, MusicRecording, Book",OTHER,OTHER,OTHER
elR2XL8rLtU,actress,PERSON,none,none,actress,354,0.699999988079071,0.699999988079071,COMMON,0.01058986596763134,0.699999988079071,0.699999988079071,OTHER,PERSON,actress,actress,OTHER,OTHER,,"Thing, Movie",PERSON,PERSON,PERSON
elR2XL8rLtU,acting,OTHER,none,none,acting,343,0.30000001192092896,0.30000001192092896,COMMON,0.010460775345563887,0.30000001192092896,0.30000001192092896,OTHER,,act,act,OTHER,EVENT,http://dbpedia.org/ontology/Book,"Thing, Event",OTHER,OTHER,OTHER
elR2XL8rLtU,row,OTHER,none,none,row,298,0.10000000149011612,0.10000000149011612,COMMON,0.010460775345563887,0.10000000149011612,0.10000000149011612,OTHER,ORGANIZATION,row,row,OTHER,OTHER,,OTHER,OTHER,OTHER,OTHER
elR2XL8rLtU,argument,OTHER,none,none,argument,570,0.5,-0.5,COMMON,0.009691918268799782,0.5,-0.5,OTHER,,argument,argument,OTHER,OTHER,http://dbpedia.org/ontology/TelevisionShow,"Thing, Movie",OTHER,OTHER,OTHER
elR2XL8rLtU,power,OTHER,none,none,power,863,0.0,0.0,COMMON,0.008182469755411148,0.0,0.0,OTHER,"PERSON, ORGANIZATION",power,power,OTHER,ORGANIZATION,,"Thing, Corporation, Organization, Movie, TVSeries",OTHER,OTHER,OTHER
elR2XL8rLtU,television business,OTHER,none,none,television business,781,0.0,0.0,COMMON,0.007277783472090958,0.0,0.0,OTHER,,television business,television business,OTHER,OTHER,,OTHER,OTHER,OTHER,OTHER
elR2XL8rLtU,Jada Pinkett Smith,PERSON,/m/01j7z7,https://en.wikipedia.org/wiki/Jada_Pinkett_Smith,Jada Pinkett Smith,505,0.0,0.0,PROPER,0.0057344213128089905,0.0,0.0,OTHER,,Jada Pinkett Smith,jada pinkett smith,OTHER,PERSON,,"Thing, Person",PERSON,PERSON,PERSON
elR2XL8rLtU,diversity,OTHER,none,none,diversity,993,0.4000000059604645,0.4000000059604645,COMMON,0.005096223670989275,0.4000000059604645,0.4000000059604645,OTHER,,diversity,diversity,OTHER,EVENT,,"MusicAlbum, MusicGroup, Thing, Event",OTHER,OTHER,OTHER
elR2XL8rLtU,terms,OTHER,none,none,terms,983,0.0,0.0,COMMON,0.005096223670989275,0.0,0.0,OTHER,,term,term,OTHER,OTHER,,"Thing, MusicRecording",OTHER,OTHER,OTHER
elR2XL8rLtU,Hollywood Studios,ORGANIZATION,/m/02mv7g,https://en.wikipedia.org/wiki/Disney's_Hollywood_Studios,Hollywood Studios,747,0.0,0.0,PROPER,0.0043043000623583785,0.0,0.0,ORGANIZATION,,Hollywood Studios,hollywood studio,OTHER,OTHER,,OTHER,ORGANIZATION,ORGANIZATION,ORGANIZATION
elR2XL8rLtU,light,OTHER,none,none,light,887,0.0,0.0,COMMON,0.003888403763994575,0.0,0.0,OTHER,"LOCATION, PERSON",light,light,OTHER,LOCATION,http://dbpedia.org/ontology/Species,"Thing, Place",OTHER,OTHER,OTHER
elR2XL8rLtU,finger,OTHER,none,none,finger,712,0.20000000298023224,-0.20000000298023224,COMMON,0.003193747252225877,0.20000000298023224,-0.20000000298023224,OTHER,,finger,finger,OTHER,OTHER,http://dbpedia.org/ontology/AnatomicalStructure,OTHER,OTHER,OTHER,OTHER
elR2XL8rLtU,entertainment industry,OTHER,none,none,entertainment industry,664,0.0,0.0,COMMON,0.003193747252225877,0.0,0.0,OTHER,ORGANIZATION,entertainment industry,entertainment industry,OTHER,OTHER,,OTHER,OTHER,OTHER,OTHER
elR2XL8rLtU,Academy,ORGANIZATION,/m/0134hp,https://en.wikipedia.org/wiki/Academy,Academy,613,0.10000000149011612,-0.10000000149011612,PROPER,0.0018954145489260554,0.10000000149011612,-0.10000000149011612,ORGANIZATION,ORGANIZATION,Academy,academy,OTHER,OTHER,http://dbpedia.org/ontology/University,OTHER,ORGANIZATION,ORGANIZATION,ORGANIZATION
